,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
865,GOOGL,2008-01-28,0.0182684690533,0.0181460594843,0.0177330089485,0.0177987473057,11621700,0.0142490518908,-5.21521,330.643544,18.943934,1330.699951,1353.969971,1322.26001,1353.959961,4100930000.0,1353.959961
866,GOOGL,2008-01-29,0.0179325147829,0.0178000978078,0.0174766770889,0.0176239531678,12553400,0.0141091178315,-2.732758,329.731031,16.50652,1355.939941,1364.930054,1350.189941,1362.300049,4232960000.0,1362.300049
867,GOOGL,2008-01-30,0.0175716065856,0.0177715570535,0.0175684792812,0.0175519250368,15863300,0.0140514546194,-1.126099,328.916417,13.159148,1362.219971,1385.859985,1352.949951,1355.810059,4742760000.0,1355.810059
868,GOOGL,2008-01-31,0.0172458926014,0.0181701589189,0.017270450351,0.0180650971984,29712800,0.014462282251,8.023011,328.222423,2.551051,1351.97998,1385.619995,1334.079956,1378.550049,4970290000.0,1378.550049
869,GOOGL,2008-02-01,0.016915059434,0.0170181147726,0.0164852971122,0.0165156548983,35165700,0.0132218531834,-24.224213,327.121822,22.526515,1378.599976,1396.02002,1375.930054,1395.420044,4650770000.0,1395.420044
870,GOOGL,2008-02-04,0.0162879474344,0.0162605482778,0.0159212413191,0.0158603423418,26287800,0.0126972329571,-10.245255,325.589189,27.525525,1395.380005,1395.380005,1379.689941,1380.819946,3495780000.0,1380.819946
871,GOOGL,2008-02-05,0.015659555615,0.0161406833187,0.0157909753725,0.0162243332986,22384100,0.0129886313216,5.690689,324.050451,17.953455,1380.280029,1380.280029,1336.640015,1336.640015,4315740000.0,1336.640015
872,GOOGL,2008-02-06,0.0163541774702,0.0162094945373,0.0160951457224,0.0160613857409,15257500,0.0128581812587,-2.547546,322.298799,18.153152,1339.47998,1351.959961,1324.339966,1326.449951,4008120000.0,1326.449951
873,GOOGL,2008-02-07,0.0158972822105,0.0163052610448,0.0159926778337,0.0161651082087,15841900,0.0129412177917,1.621612,320.686687,13.051059,1324.01001,1347.160034,1316.75,1336.910034,4589160000.0,1336.910034
874,GOOGL,2008-02-08,0.0162988256469,0.0164175156561,0.0164432757984,0.0165409447854,13644100,0.0132420993845,5.875886,319.116317,4.687185,1336.880005,1341.219971,1321.060059,1331.290039,3768490000.0,1331.290039
875,GOOGL,2008-02-11,0.016654294706,0.0166071460684,0.0165952003549,0.0166840445865,11640300,0.0133566600205,2.237243,317.403605,0.707199,1331.920044,1341.400024,1320.319946,1339.130005,3593140000.0,1339.130005
876,GOOGL,2008-02-12,0.0167461234418,0.016825630472,0.0165832387524,0.0165857622963,13311200,0.0132779786744,-1.53656,315.612714,0.620636,1340.550049,1362.099976,1339.359985,1348.859985,4044640000.0,1348.859985
877,GOOGL,2008-02-13,0.016717646203,0.0169648403723,0.016766194683,0.0171149426371,13236100,0.0137016218779,8.273285,314.027329,8.335834,1353.119995,1369.22998,1350.780029,1367.209961,3856420000.0,1367.209961
878,GOOGL,2008-02-14,0.0172247760864,0.0171566904614,0.0171641046355,0.0170390710551,12940400,0.0136408817385,-1.186188,312.533035,8.753751,1367.329956,1368.160034,1347.310059,1348.859985,3644760000.0,1348.859985
879,GOOGL,2008-02-15,0.0169035413436,0.0168909546055,0.0169485021595,0.0169555164768,10469700,0.013573990868,-1.306305,310.986288,6.75976,1347.52002,1350.0,1338.130005,1349.98999,3583300000.0,1349.98999
880,GOOGL,2008-02-19,0.0171156701989,0.0169670600491,0.016372163527,0.0162931621499,12688000,0.0130437333037,-10.355346,309.08879,4.272263,1355.859985,1367.280029,1345.050049,1348.780029,3613550000.0,1348.780029
881,GOOGL,2008-02-20,0.0161100519355,0.0162044209721,0.0161239135036,0.0162947627822,13311000,0.0130450146868,0.025024,307.024126,4.357349,1348.390015,1363.709961,1336.550049,1360.030029,3870520000.0,1360.030029
882,GOOGL,2008-02-21,0.0164088894155,0.0162741835079,0.0161458943202,0.0160982011149,11344200,0.01288765435,-3.073074,304.901904,7.487981,1362.209961,1367.939941,1339.339966,1342.530029,3696660000.0,1342.530029
883,GOOGL,2008-02-22,0.0160636586271,0.0161406833187,0.0160828618809,0.0162563467759,11020700,0.0130142602124,2.472473,302.793596,5.158152,1344.219971,1354.300049,1327.040039,1353.109985,3572660000.0,1353.109985
884,GOOGL,2008-02-25,0.0161881209765,0.016061406881,0.0157011145664,0.0155725430998,16728800,0.0124668310188,-10.690689,300.663866,14.334827,1352.75,1374.359985,1346.030029,1371.800049,3866350000.0,1371.800049
885,GOOGL,2008-02-26,0.0147563223933,0.0147920325922,0.0144440299658,0.0148602473117,46528000,0.0118965920387,-11.136139,298.309912,22.619614,1371.76001,1387.339966,1363.290039,1381.290039,4096060000.0,1381.290039
886,GOOGL,2008-02-27,0.0147220870851,0.0150780617575,0.0148574551044,0.0151378025585,20223500,0.0121187930023,4.33934,296.095798,16.016512,1378.949951,1388.339966,1372.0,1380.02002,3904700000.0,1380.02002
887,GOOGL,2008-02-28,0.0150538810453,0.0151922199546,0.0151069970902,0.0152187961381,13160600,0.012183633629,1.266266,293.94795,11.785782,1378.160034,1378.160034,1363.160034,1367.680054,3938580000.0,1367.680054
888,GOOGL,2008-02-29,0.0150977147781,0.015212831321,0.0150193989073,0.0150840195991,18831900,0.0120757362465,-2.107117,291.965467,10.836342,1364.069946,1364.069946,1325.420044,1330.630005,4426730000.0,1330.630005
889,GOOGL,2008-03-03,0.0150861966877,0.0149902236865,0.014549405958,0.0146307118006,15093800,0.0117128339505,-7.087082,289.800001,14.28879,1330.449951,1335.130005,1320.040039,1331.339966,4117570000.0,1331.339966
890,GOOGL,2008-03-04,0.0144283687564,0.0143763064455,0.0140862018803,0.0142331067662,27216100,0.0113945253121,-6.216217,287.469971,17.284286,1329.579956,1331.030029,1307.390015,1326.75,4757180000.0,1326.75
891,GOOGL,2008-03-05,0.014245994976,0.0144019923602,0.0143519065042,0.0143323484306,14858300,0.0114739746995,1.551559,285.047649,12.664659,1327.689941,1344.189941,1320.219971,1333.699951,4277710000.0,1333.699951
892,GOOGL,2008-03-06,0.014324064049,0.0143744038745,0.0139375106725,0.0138521491844,14925200,0.0110895440512,-7.507507,282.405107,16.660655,1332.199951,1332.199951,1303.420044,1304.339966,4323460000.0,1304.339966
893,GOOGL,2008-03-07,0.013722227851,0.0139526528771,0.0137778294928,0.0138729573076,16127400,0.0111062022875,0.325317,279.72863,12.609111,1301.530029,1313.23999,1282.430054,1293.369995,4565410000.0,1293.369995
894,GOOGL,2008-03-10,0.0137206281082,0.0136672578916,0.0133511517914,0.0132413349662,15959200,0.0106005476472,-9.874878,276.753454,18.839343,1293.160034,1295.01001,1272.660034,1273.369995,4261240000.0,1273.369995
895,GOOGL,2008-03-11,0.0136064050211,0.0139574093365,0.0137264344451,0.0140807233365,17636100,0.0112725325107,13.123124,274.141842,4.497499,1274.400024,1320.650024,1274.400024,1320.650024,5109080000.0,1320.650024
896,GOOGL,2008-03-12,0.0140783378118,0.0142025328746,0.0141602242916,0.0140916075974,13290400,0.0112812460592,0.170166,271.515716,2.691696,1321.130005,1333.26001,1307.859985,1308.77002,4414280000.0,1308.77002
897,GOOGL,2008-03-13,0.0138434907469,0.0141739931034,0.0138599327059,0.0141822058988,15437700,0.011353775855,1.416427,269.028529,0.345352,1305.26001,1321.680054,1282.109985,1315.47998,5073360000.0,1315.47998
898,GOOGL,2008-03-14,0.0141733650413,0.0142488301557,0.0139194095898,0.0140192583411,13135600,0.0112233257921,-2.547546,266.553354,0.53753,1316.050049,1321.469971,1274.859985,1288.140015,5153780000.0,1288.140015
899,GOOGL,2008-03-17,0.0136937525639,0.0137531933915,0.0133210901083,0.0134414179988,15760600,0.0107607270883,-9.034043,263.896097,7.712213,1283.209961,1287.5,1256.97998,1276.599976,5683010000.0,1276.599976
900,GOOGL,2008-03-18,0.0137254282964,0.0139792900772,0.0137548799549,0.0140589548148,14459900,0.0112551054139,9.654664,261.715517,2.214723,1277.160034,1330.73999,1277.160034,1330.73999,5335630000.0,1330.73999
901,GOOGL,2008-03-19,0.0141135329528,0.0141904821902,0.0139533500694,0.0138297394365,12345600,0.0110716036126,-3.583588,259.540842,0.583079,1330.969971,1341.51001,1298.420044,1298.420044,5358550000.0,1298.420044
902,GOOGL,2008-03-20,0.013672315102,0.0138162978165,0.0134953167507,0.0138793598045,19806900,0.0111113279223,0.775772,257.557559,0.150152,1299.670044,1330.670044,1295.219971,1329.51001,6145220000.0,1329.51001
903,GOOGL,2008-03-24,0.0140277851849,0.0147701518515,0.0141489111109,0.0147440390223,13513400,0.0118035597037,13.518524,255.62923,12.306814,1330.290039,1359.680054,1330.290039,1349.880005,4499000000.0,1349.880005
904,GOOGL,2008-03-25,0.0146366592401,0.0145066366237,0.0144165541471,0.0144309489008,11651500,0.0115529107963,-4.894897,253.667769,5.552057,1349.069946,1357.469971,1341.209961,1352.98999,4145120000.0,1352.98999
905,GOOGL,2008-03-26,0.0144808410811,0.0146778743951,0.0145229008323,0.0146681674083,10440900,0.0117428196155,3.70871,251.865366,8.342348,1352.449951,1352.449951,1336.410034,1341.130005,4055670000.0,1341.130005
906,GOOGL,2008-03-27,0.0142699910217,0.0142256810236,0.0142384486758,0.0142164602421,11652700,0.0113811987026,-7.062058,249.765866,1.085093,1340.339966,1345.619995,1325.660034,1325.76001,4037930000.0,1325.76001
907,GOOGL,2008-03-28,0.0143167042852,0.0143829655078,0.0140386856291,0.0140243803387,8743600,0.0112274262794,-3.003006,247.768169,1.671166,1327.02002,1334.869995,1312.949951,1315.219971,3686980000.0,1315.219971
908,GOOGL,2008-03-31,0.0139385179764,0.0140379551485,0.013964340009,0.0141008921864,8883900,0.0112886789414,1.196197,246.011612,0.602596,1315.920044,1328.52002,1312.810059,1322.699951,4188990000.0,1322.699951
909,GOOGL,2008-04-01,0.0143256637598,0.0147929838778,0.0144446764158,0.0149089073131,12174000,0.0119355474878,12.63263,244.65946,9.735739,1326.410034,1370.180054,1326.410034,1370.180054,4745120000.0,1370.180054
910,GOOGL,2008-04-02,0.015034683236,0.015085989211,0.0148816986089,0.0149085871803,11986000,0.0119352912009,-0.005005,243.312613,8.402406,1369.959961,1377.949951,1361.550049,1367.530029,4320440000.0,1367.530029
911,GOOGL,2008-04-03,0.0147732805498,0.0146911925195,0.0144854047973,0.0145698861105,13543200,0.0116641390375,-5.295303,242.019019,1.949947,1365.689941,1375.660034,1358.680054,1369.310059,3920100000.0,1369.310059
912,GOOGL,2008-04-04,0.0146222616191,0.01515226463,0.0147462599316,0.0150811384674,11782600,0.012073429716,7.992996,241.242943,8.064064,1369.849976,1380.910034,1362.829956,1370.400024,3703100000.0,1370.400024
913,GOOGL,2008-04-07,0.0152628114069,0.0153935820112,0.0153064369282,0.0152645750079,11875100,0.0122202825476,2.867874,240.265265,10.118124,1373.689941,1386.73999,1369.02002,1372.540039,3747780000.0,1372.540039
914,GOOGL,2008-04-08,0.0151351495718,0.0150352525762,0.01493406338,0.0149761355322,9084900,0.0119893680356,-4.509506,239.278378,4.756265,1370.160034,1370.160034,1360.619995,1365.540039,3602500000.0,1365.540039
915,GOOGL,2008-04-09,0.0150100473124,0.0149673916602,0.0147895741775,0.0148602473117,12084100,0.0118965920387,-1.811813,238.359559,2.644151,1365.5,1368.390015,1349.969971,1354.48999,3556670000.0,1354.48999
916,GOOGL,2008-04-10,0.0148766254563,0.0150263728542,0.0149288916513,0.0150167923724,10134600,0.0120219164668,2.447448,237.544344,3.840348,1355.369995,1367.23999,1350.109985,1360.550049,3686150000.0,1360.550049
917,GOOGL,2008-04-11,0.0148481501372,0.0148170833123,0.0147077942055,0.0146444771931,8331000,0.0117238540295,-5.820831,236.635234,2.949952,1357.97998,1357.97998,1331.209961,1332.829956,3723790000.0,1332.829956
918,GOOGL,2008-04-14,0.0146270608154,0.0145060024439,0.0145506988902,0.01445912088,7677500,0.011575464296,-2.897888,235.507707,6.4079,1332.199951,1335.640015,1326.160034,1328.319946,3565020000.0,1328.319946
919,GOOGL,2008-04-15,0.01465809667,0.0145779856396,0.0143428550093,0.0143048167172,9146000,0.0114519337735,-2.412415,234.816415,7.875871,1331.719971,1337.719971,1324.349976,1334.430054,3581230000.0,1334.430054
920,GOOGL,2008-04-16,0.0142187985169,0.0145323225384,0.0142549335853,0.0145670049788,15246100,0.0116618325069,4.099091,234.41201,3.242745,1337.02002,1365.48999,1337.02002,1364.709961,4260370000.0,1364.709961
921,GOOGL,2008-04-17,0.0145781079313,0.014566887192,0.0144333632674,0.0143912524272,26679200,0.0115211311745,-2.747742,233.838837,5.711208,1363.369995,1368.599976,1357.25,1365.560059,3713880000.0,1365.560059
922,GOOGL,2008-04-18,0.0171243087907,0.017367881623,0.0169627244457,0.0172682864334,36434700,0.0138243835398,44.979981,234.216214,35.849353,1369.0,1395.900024,1369.0,1390.329956,4222380000.0,1390.329956
923,GOOGL,2008-04-21,0.0172580506018,0.0172058406795,0.0171411531258,0.0172164242391,14864500,0.0137828645052,-0.810821,234.544943,31.986982,1387.719971,1390.22998,1379.25,1388.170044,3420570000.0,1388.170044
924,GOOGL,2008-04-22,0.0171998182561,0.0177842429008,0.0173761495843,0.0177673731017,15861100,0.0142239348056,8.613617,234.928426,36.236736,1386.430054,1386.430054,1369.839966,1375.939941,3821900000.0,1375.939941
925,GOOGL,2008-04-23,0.0178515662113,0.0177360420656,0.0174857296182,0.0174949408128,9833100,0.0140058350975,-4.259247,235.181979,27.85837,1378.400024,1387.869995,1372.23999,1379.930054,4103610000.0,1379.930054
926,GOOGL,2008-04-24,0.0176387974461,0.0175831969669,0.017455666933,0.0173844937944,8261900,0.0139174150555,-1.726746,235.431729,22.429924,1380.52002,1397.719971,1371.089966,1388.819946,4461660000.0,1388.819946
927,GOOGL,2008-04-25,0.0175661675113,0.0175359474173,0.0175432651159,0.0174171484978,8320400,0.0139435572881,0.510529,235.526224,18.605617,1387.880005,1399.109985,1379.97998,1397.839966,3891150000.0,1397.839966
928,GOOGL,2008-04-28,0.0174657021354,0.0176567656279,0.0174226971465,0.0176751751284,8009100,0.0141501243435,4.034027,235.725123,17.611617,1397.959961,1402.900024,1394.400024,1396.369995,3607000000.0,1396.369995
929,GOOGL,2008-04-29,0.0176240798701,0.0178657390471,0.0177785848156,0.0178784603859,8683300,0.0143128673701,3.178192,236.013712,15.202721,1395.609985,1397.0,1386.699951,1390.939941,3815320000.0,1390.939941
930,GOOGL,2008-04-30,0.017988187553,0.0185462468467,0.0180520480345,0.0183849099177,15790100,0.01471831308,7.917908,236.667766,17.151659,1391.219971,1404.569946,1384.25,1385.589966,4508890000.0,1385.589966
931,GOOGL,2008-05-01,0.0185033161182,0.0188655722744,0.0186500433051,0.0189864385224,13192300,0.0151998757313,9.404388,237.509407,19.371864,1385.969971,1410.069946,1383.069946,1409.339966,4448780000.0,1409.339966
932,GOOGL,2008-05-02,0.0191489850573,0.0191040357672,0.0187253586162,0.0186090032983,13983600,0.0148977143428,-5.900879,238.294492,11.374888,1409.160034,1422.719971,1406.25,1413.900024,3953030000.0,1413.900024
933,GOOGL,2008-05-05,0.0191608231027,0.0189946350126,0.0189784561575,0.0190447032458,12549400,0.0152465204519,6.811799,239.166364,15.328328,1415.339966,1415.339966,1404.369995,1407.48999,3410090000.0,1407.48999
934,GOOGL,2008-05-06,0.0189093387961,0.0187726606065,0.0188449568946,0.0187713105904,9249300,0.0150276518832,-4.274262,240.166564,9.484495,1405.599976,1421.569946,1397.099976,1418.26001,3924100000.0,1418.26001
935,GOOGL,2008-05-07,0.0188859807085,0.0190101728455,0.0186325887047,0.0185356927151,13212700,0.0148390244983,-3.683685,241.315813,4.173683,1417.48999,1419.540039,1391.160034,1392.569946,4075860000.0,1392.569946
936,GOOGL,2008-05-08,0.0187557602577,0.0186870422123,0.0187127525357,0.0186640648044,10235500,0.0149417946586,2.006988,242.418415,4.180171,1394.290039,1402.349976,1389.390015,1397.680054,3827550000.0,1397.680054
937,GOOGL,2008-05-09,0.0185253924662,0.0185506862004,0.0184667661375,0.0183500162692,8960800,0.014690378478,-4.909881,243.397494,2.18817,1394.900024,1394.900024,1384.109985,1388.280029,3518620000.0,1388.280029
938,GOOGL,2008-05-12,0.0183894110024,0.0186061803093,0.018389511412,0.018725850893,9718000,0.0149912584322,5.875854,244.536233,2.045042,1389.400024,1404.060059,1386.199951,1403.579956,3370630000.0,1403.579956
939,GOOGL,2008-05-13,0.0187567200906,0.018644232048,0.0187011161461,0.0186637446715,10316600,0.0149415383717,-0.970978,245.797294,0.153661,1404.400024,1406.300049,1396.26001,1403.040039,4018590000.0,1403.040039
940,GOOGL,2008-05-14,0.0187650387274,0.0187469756749,0.0185944452177,0.0184492570051,8742800,0.0147698270973,-3.353332,247.115612,3.607594,1405.650024,1420.189941,1405.650024,1408.660034,3979370000.0,1408.660034
941,GOOGL,2008-05-15,0.0185253924662,0.0184856791726,0.0186060816073,0.0185997196697,8676700,0.0148902822287,2.352356,248.449946,0.650636,1408.359985,1424.400024,1406.869995,1423.569946,3836480000.0,1423.569946
942,GOOGL,2008-05-16,0.0186031415522,0.01854053907,0.0186936817619,0.018569946098,8539600,0.0148664465266,-0.465485,249.925121,1.055058,1423.890015,1425.819946,1414.349976,1425.349976,3842590000.0,1425.349976
943,GOOGL,2008-05-19,0.0185109948452,0.0186737241196,0.0185385258609,0.0184883122527,11197700,0.0148010933261,-1.276276,251.368264,1.461464,1425.280029,1440.23999,1421.630005,1426.630005,3683970000.0,1426.630005
944,GOOGL,2008-05-20,0.018385571639,0.0184707755829,0.0185188066655,0.0185228876892,6620500,0.0148287732287,0.540558,253.019716,0.532518,1424.48999,1424.48999,1409.089966,1413.400024,3854320000.0,1413.400024
945,GOOGL,2008-05-21,0.0185100349803,0.018436846092,0.0177100574064,0.0176069865428,12923200,0.0140955349352,-14.319336,254.122319,13.399901,1414.060059,1419.119995,1388.810059,1390.709961,4517990000.0,1390.709961
946,GOOGL,2008-05-22,0.0176599139612,0.0175743182278,0.0174631013173,0.0175900199178,10142400,0.0140819520388,-0.265259,255.216213,11.985982,1390.829956,1399.069946,1390.22998,1394.349976,3955960000.0,1394.349976
947,GOOGL,2008-05-23,0.0175002564387,0.0175359474173,0.0173842304184,0.0174350754893,8854100,0.0139579089938,-2.422424,256.23333,12.977974,1392.199951,1392.199951,1373.719971,1375.930054,3516380000.0,1375.930054
948,GOOGL,2008-05-27,0.0174362650637,0.0178403692551,0.0175794692208,0.017956252733,7723200,0.0143751451794,8.148163,257.464361,3.62661,1375.969971,1387.400024,1373.069946,1385.349976,3588860000.0,1385.349976
949,GOOGL,2008-05-28,0.0181715211662,0.0181222771238,0.018137060353,0.0181912303425,8092600,0.0145632600418,3.673676,258.949547,0.785802,1386.540039,1391.25,1378.160034,1390.839966,3927240000.0,1390.839966
950,GOOGL,2008-05-29,0.0183906907903,0.0185785927749,0.0185281824036,0.0186637446715,9680300,0.0149415383717,7.387359,260.389386,7.837828,1390.5,1406.319946,1388.589966,1398.26001,3894440000.0,1398.26001
951,GOOGL,2008-05-30,0.018668412747,0.0187067022932,0.0187900072612,0.0187533835988,6443900,0.0150133001775,1.401429,261.928926,8.999016,1398.359985,1404.459961,1398.079956,1400.380005,3845630000.0,1400.380005
952,GOOGL,2008-06-02,0.0186373759005,0.0185154883182,0.0184657964142,0.018407638774,7341000,0.0147365089862,-5.405427,263.344842,3.847343,1399.619995,1399.619995,1377.790039,1385.670044,3714320000.0,1385.670044
953,GOOGL,2008-06-03,0.0184454037275,0.018407988232,0.0181212199541,0.0181611366379,8601900,0.0145391680529,-3.853851,264.41331,0.505003,1386.420044,1393.119995,1370.119995,1377.650024,4396380000.0,1377.650024
954,GOOGL,2008-06-04,0.018088012987,0.0183287117943,0.0182485777649,0.0183186420652,6719600,0.0146652613928,2.462464,265.628926,3.286788,1376.26001,1388.180054,1371.73999,1377.199951,4338640000.0,1377.199951
955,GOOGL,2008-06-05,0.0184639606669,0.0186470859364,0.0186254775939,0.0187693898573,7825500,0.0150261142132,7.047058,266.911309,8.516527,1377.47998,1404.050049,1377.47998,1404.050049,4350790000.0,1404.050049
956,GOOGL,2008-06-06,0.0185493884799,0.0184149663343,0.0183277719049,0.0181515329084,9459500,0.0145314796519,-9.659668,268.141739,2.021019,1400.060059,1400.060059,1359.900024,1360.680054,4771660000.0,1360.680054
957,GOOGL,2008-06-09,0.0181753605297,0.0180750275742,0.0176295703667,0.0178592509421,10566000,0.0142974889295,-4.569581,269.340838,7.253762,1360.829956,1370.630005,1350.619995,1361.76001,4404570000.0,1361.76001
958,GOOGL,2008-06-10,0.017583444631,0.0177205042644,0.0176741785145,0.0177408027152,7307400,0.0142026634571,-1.851837,270.478976,8.768761,1358.97998,1366.839966,1351.560059,1358.439941,4635070000.0,1358.439941
959,GOOGL,2008-06-11,0.0177971751808,0.0176735718205,0.0175991864445,0.0174536427465,7618100,0.0139727732732,-4.489502,271.274672,12.105107,1357.089966,1357.089966,1335.469971,1335.48999,4779980000.0,1335.48999
960,GOOGL,2008-06-12,0.0175578488745,0.0176945002927,0.0176774108611,0.0177017455149,10972200,0.0141713956409,3.878876,272.148045,6.722227,1335.780029,1353.030029,1331.290039,1339.869995,4734240000.0,1339.869995
961,GOOGL,2008-06-13,0.0179651513401,0.0182557792474,0.0181448179461,0.0182959132089,12356400,0.0146470654354,9.289307,273.31311,3.282296,1341.810059,1360.030029,1341.709961,1360.030029,4080420000.0,1360.030029
962,GOOGL,2008-06-16,0.0181254487725,0.018363594505,0.0183116102366,0.0183375294552,7078500,0.0146803819591,0.650635,274.331328,4.042541,1358.849976,1364.699951,1352.069946,1360.140015,3706940000.0,1360.140015
963,GOOGL,2008-06-17,0.0184406044991,0.0183309314711,0.0183723800527,0.0182302856221,6918800,0.0145945262707,-1.676667,275.258655,2.257766,1360.709961,1366.589966,1350.540039,1350.930054,3801960000.0,1350.930054
964,GOOGL,2008-06-18,0.0180617773206,0.0180430006861,0.0180743511225,0.0180036312106,6755600,0.0144130747642,-3.543548,276.205301,0.793289,1349.589966,1349.589966,1333.400024,1337.810059,4573570000.0,1337.810059
965,GOOGL,2008-06-19,0.0177686979419,0.0178777887485,0.0178044454631,0.0179338420247,11354800,0.0143572039727,-1.091095,277.166362,0.578076,1336.890015,1347.660034,1330.5,1342.829956,4811670000.0,1342.829956
966,GOOGL,2008-06-20,0.0178208512715,0.0176621562988,0.0176008026178,0.0174930200798,11954200,0.0140042973763,-6.891877,277.940636,6.440424,1341.02002,1341.02002,1314.459961,1317.930054,5324900000.0,1317.930054
967,GOOGL,2008-06-23,0.017449062942,0.0175407039084,0.0175203155457,0.0174539628794,7264500,0.0139730295601,-0.610626,278.819114,6.417417,1319.77002,1323.780029,1315.310059,1318.0,4186370000.0,1318.0
968,GOOGL,2008-06-24,0.0174420240929,0.0174785527033,0.0172966322356,0.0173608045395,9335800,0.0138984502887,-1.456451,279.726421,7.279773,1317.22998,1326.02002,1304.420044,1314.290039,4705050000.0,1314.290039
969,GOOGL,2008-06-25,0.0174365849867,0.0176881583362,0.0175736510099,0.0176393211133,8236100,0.0141214208809,4.35437,280.769064,3.215695,1314.540039,1335.630005,1314.540039,1321.969971,4825640000.0,1321.969971
970,GOOGL,2008-06-26,0.0174087496095,0.0172800435203,0.0170755367616,0.0169292662232,11307600,0.0135529758576,-11.101105,281.507703,13.109094,1316.290039,1316.290039,1283.150024,1283.150024,5231280000.0,1283.150024
971,GOOGL,2008-06-27,0.0168833827416,0.0168066046026,0.0166498267795,0.0169052548827,10884100,0.0135337532166,-0.375397,282.293789,11.310315,1283.599976,1289.449951,1272.0,1278.380005,6208260000.0,1278.380005
972,GOOGL,2008-06-30,0.017036641325,0.0170602888228,0.0169074495671,0.0168524342426,7523000,0.0134914669088,-0.825805,282.163759,9.8143,1278.060059,1290.310059,1274.859985,1280.0,5032330000.0,1280.0
973,GOOGL,2008-07-01,0.0166242196761,0.0170197002697,0.0167115662866,0.0171184640025,9909800,0.0137044409821,4.159149,282.133128,3.916913,1276.689941,1285.310059,1260.680054,1284.910034,5846290000.0,1284.910034
974,GOOGL,2008-07-02,0.0171659038627,0.0171357600866,0.0170044234881,0.0168722819993,8437500,0.0135073562845,-3.848847,281.853248,5.996992,1285.819946,1292.170044,1261.51001,1261.52002,5276090000.0,1261.52002
975,GOOGL,2008-07-03,0.016985769703,0.0170992938131,0.0170509690786,0.017191134352,4796100,0.0137626183042,4.984986,281.758253,0.149154,1262.959961,1271.47998,1252.01001,1262.900024,3247590000.0,1262.900024
976,GOOGL,2008-07-07,0.0173511571737,0.0174091062902,0.0173127939039,0.017412346601,8501800,0.0139397130364,3.458465,281.766962,3.733745,1262.900024,1273.949951,1240.680054,1252.310059,5265420000.0,1252.310059
977,GOOGL,2008-07-08,0.0174692215759,0.0176053938304,0.0174550204831,0.0177523272098,9854900,0.0142118895792,5.315308,281.871767,8.582586,1251.839966,1274.170044,1242.839966,1273.699951,6034110000.0,1273.699951
978,GOOGL,2008-07-09,0.0176218402494,0.0176209316316,0.0174786184751,0.0173367951519,8299600,0.0138792292351,-6.49649,281.765961,2.123633,1273.380005,1277.359985,1244.569946,1244.689941,5181000000.0,1244.689941
979,GOOGL,2008-07-10,0.0174375448516,0.0174249611972,0.0171550541103,0.0173054209479,8654700,0.0138541120987,-0.49051,281.586781,2.155148,1245.25,1257.650024,1236.76001,1253.390015,5840430000.0,1253.390015
980,GOOGL,2008-07-11,0.0171655839078,0.0171078554464,0.0167901139443,0.0170886923835,9952800,0.0136806068674,-3.388366,281.181476,1.482467,1248.660034,1257.27002,1225.349976,1239.48999,6742200000.0,1239.48999
981,GOOGL,2008-07-14,0.0172455726465,0.0171256129245,0.016661463169,0.0166987703135,8840700,0.01336844896,-6.0961,280.466161,7.255746,1241.609985,1253.5,1225.01001,1228.300049,5434860000.0,1228.300049
982,GOOGL,2008-07-15,0.0165186351809,0.0167273281649,0.0161976126414,0.0165217372625,12129800,0.0132267225313,-2.767761,279.813508,9.50649,1226.829956,1234.349976,1200.439941,1214.910034,7363640000.0,1214.910034
983,GOOGL,2008-07-16,0.016446965047,0.0170127241017,0.0165046920968,0.0171463148883,9474900,0.0137267374269,9.76474,279.219914,0.214708,1214.650024,1245.52002,1211.390015,1245.359985,6738630400.0,1245.359985
984,GOOGL,2008-07-17,0.0170907143203,0.0170301645058,0.0169539971294,0.017077167889,17557200,0.0136713807453,-1.081055,278.690184,1.186669,1246.310059,1262.310059,1241.48999,1260.319946,7365209600.0,1260.319946
985,GOOGL,2008-07-18,0.0159449553068,0.0158229433564,0.0154570675504,0.0154086342151,22562200,0.0123356112761,-26.086106,277.712406,24.485988,1258.219971,1262.22998,1251.810059,1260.680054,5653280000.0,1260.680054
986,GOOGL,2008-07-21,0.0153859939685,0.01535077283,0.0150533393869,0.0150078278842,11791100,0.0120147398203,-6.266266,276.569163,26.992993,1261.819946,1267.73999,1255.699951,1260.0,4630640000.0,1260.0
987,GOOGL,2008-07-22,0.0149329381043,0.0152290042851,0.0150501070404,0.0152738586365,9373600,0.0122277147129,4.159165,275.607301,18.958953,1257.079956,1277.420044,1248.829956,1277.0,6180230000.0,1277.0
988,GOOGL,2008-07-23,0.0154093510962,0.0157674492792,0.0154541584449,0.0156615398086,9778400,0.0125380786635,6.061066,274.649143,10.278768,1278.869995,1291.170044,1276.060059,1282.189941,6705830000.0,1282.189941
989,GOOGL,2008-07-24,0.0158921630592,0.0157560337576,0.0153739946463,0.0152261590336,7074700,0.0121895280732,-6.806809,273.574268,13.834828,1283.219971,1283.219971,1251.47998,1252.540039,6127980000.0,1252.540039
